Name;Address;Rating;Number of Reviews;Place ID;Type;Latitude;Longitude
Kakareku's aquarium Bath and Tosa;Avenida Dom Pedro I, 3259 - Vila Lutécia, Santo André;4.6;448;ChIJC20IkvdpzpQRxWl-I7Gwiy8;pet_store;-23.6925056;-46.5059495
Pet Shop em Santo André | Pet Shop Vitória;Avenida Dom Pedro I, 2595 - Vila Vitória, Santo André;4.7;317;ChIJHSjokPppzpQR1bWCS0xkMQs;pet_store;-23.6865293;-46.5073557
Pet Koi;Avenida Dom Pedro I, 3259 - Vila Lutécia, Santo André;4.8;6;ChIJq6qGkfdpzpQRyav8U1Th2eI;pet_store;-23.6925056;-46.5059495
PET CRECHE PET HOTEL ETERNO AMIGO;Avenida Capitão Mário Toledo de Camargo, 4604 - Vila Mazzei, Santo André;4.2;55;ChIJYxKa6BxqzpQRN_QnSNUc9iM;pet_store;-23.6930169;-46.5073824
Odonto Shop;Rua Braúna, 325 - Vila Junqueira, Santo André;4.9;30;ChIJmS8YZvxpzpQRsi85gE3MabI;pet_store;-23.6895645;-46.51232299999999
Pet Shop Eskina dos Bichos;Rua Bororé, 359 - Vila Vitória, Santo André;4.7;131;ChIJJWse-_xpzpQRN2zOVZ3_2Mg;pet_store;-23.6889725;-46.5133592
PET MI - Avicultura & Pet Shop em Santo André;Rua das Hortências, 1420 - Jardim do Estádio, Santo André;5;8;ChIJMelQgrJpzpQRKNAEX80R4pg;pet_store;-23.6883609;-46.5154547
SpeedDrop;Travessa Irmã Rosina - Vila Vitória, Santo André;N/A;N/A;ChIJl2HTDUtpzpQRJWdKy2qWCno;pet_store;-23.6865199;-46.5135106
Pet Shop Hortência;Rua das Hortências, 1088 - Jardim do Estádio, Santo André;4.7;506;ChIJySHGeOJpzpQR7BO_ENq05l0;pet_store;-23.685344;-46.51617290000001
Tia Nanda Banho E Tosa;Rua Lutécia, 106 - Vila Lutécia, Santo André;N/A;N/A;ChIJBRnZLR5qzpQRDAOJr0pa9pU;pet_store;-23.6923388;-46.4996958
Villa Vet Clinica Veterinária;Rua Jurubatuba, 231 - Vila Pires, Santo André;4.5;414;ChIJkXjqH-FpzpQRecUpAM0rfGU;veterinary_care;-23.679744;-46.5125928
Fauna Brasil Veterinária e Estética;Avenida Capitão Mário Toledo de Camargo, 3345 - Vila Luzita, Santo André;4.7;64;ChIJb3t9esNpzpQRqcQTKreElCw;veterinary_care;-23.6922957;-46.5068934
Veterinary Hospital Dom Pedro;Avenida Dom Pedro I, 2491 - Vila Vitória, Santo André;4.3;197;ChIJO3Sm6M1CzpQRT4e44fVd3v0;veterinary_care;-23.6858246;-46.50750059999999
Toca dos Animais;Avenida Queirós Filho, 479, Santo André;4.6;36;ChIJIbEoztppzpQRjHJ1zEFHqpE;veterinary_care;-23.6904446;-46.4985403
Clinica veterinária&petshop animal rei;Rua Alfredo Pujol, 21 - Jardim Ipanema, Santo André;4.6;91;ChIJu66zn1lpzpQRXCZklL6x9TU;veterinary_care;-23.6854478;-46.49951129999999
Clinike - Veterinary Clinic;Rua Adélino Fontoura, 364 - Vila Progresso, Santo André;4.8;787;ChIJKRzWBPNpzpQRXhsTaDAQx1E;veterinary_care;-23.684772;-46.49889100000001
VETERINARIO A DOMICILIO EM SANTO ANDRE - DRA VIVIAN R. LARANJEIRAS TEIXEIRA;Rua Adélino Fontoura, 364 - Jardim Silvana, Santo André;5;61;ChIJ92wIRG1pzpQR5-w-awbG5LQ;veterinary_care;-23.6846936;-46.4989946
clÍnica Veterinara E Petshop;Avenida Valentim Magalhães, 2541 - Vila Guaraciaba, Santo André;N/A;N/A;ChIJF7HLgCBqzpQRxzX7YttS0YA;veterinary_care;-23.6902983;-46.494507
Avicultura Beija - Flor;Avenida Queirós Filho, 3130 - Parque Industriario, Santo André;4;2;ChIJoY-I5B9qzpQRc6OBJtJHBE8;pet_store;-23.691492;-46.4978127
Pet Shop Dinamus;Avenida Valentim Magalhães, 2643 - Vila Guaraciaba, Santo André;4.4;23;ChIJixhs8yBqzpQRJzb_zAaU7uw;pet_store;-23.69119839999999;-46.49409749999999
PET SHOP;Avenida Valentim Magalhães, 2561 - Vila Guaraciaba, Santo André;N/A;N/A;ChIJUZoAhyBqzpQROelwcLZtzLs;pet_store;-23.6904436;-46.4944679
Pet Shop My Pet Peludinhos Estética Animal;Avenida Valentim Magalhães, 3422 - Condomínio Maracanã, Santo André;5;3;ChIJ_SjK5OxpzpQRdeT4VOBSW_Q;pet_store;-23.6929084;-46.4913827
bernardopet;Avenida Queirós Filho, 2720 - Vila Suíça, Santo André;5;2;ChIJef9YQDlpzpQR_Ul-McELTAM;pet_store;-23.6877924;-46.4993158
Casa de ração arca de Noé;Rua Maria José Stein, 47 - Sítio Cassaquera, Santo André;5;2;ChIJJ3Sd0strzpQRBRjwv6nLSdM;pet_store;-23.6904536;-46.4913491
Fama Pet;Avenida Valentim Magalhães, 2116 - Vila Guaraciaba, Santo André;5;4;ChIJAczeL8VpzpQRp71UAy56aaw;pet_store;-23.6872611;-46.4951279
Pet shop da jo;Avenida Queirós Filho, 2552 - Vila Humaita, Santo André;4.7;6;ChIJY5nm7pBpzpQRwZQLUPB7DxU;pet_store;-23.6863843;-46.499275
Bartho Petcenter;Rua Cônego Lula, 76 - Jardim Silvana, Santo André;N/A;N/A;ChIJOabFSnlpzpQRL7emEj8QGhU;pet_store;-23.6836595;-46.49622979999999
Centro de estética canina Caorinhoso;Rua Bororós, 256 - Vila Pires, Santo André;5;5;ChIJj_o77-RpzpQRoCBfbVnZA1k;pet_store;-23.6843201;-46.5097364
Creche da Tutu;Avenida Dom Pedro I, I, 2212 - Vila Pires, Santo André;4.5;55;ChIJm-RnjL9pzpQRh9J0pr_PLIU;pet_store;-23.683529;-46.5085722
Astropetz;Avenida Valentim Magalhães, 1302 - Condomínio Maracanã, Santo André;N/A;N/A;ChIJDzbZd3VpzpQRwgrfZIQNnDk;pet_store;-23.6807033;-46.49642889999999
Consulte Vet Home - Clinica Veterinária;Rua Afonso Lopes, 148 - Silvana, Santo André;5;22;ChIJcSN1SNRDzpQRgALXZqaEMXM;veterinary_care;-23.6836953;-46.4969835
Pet Max;Rua Gerson Giotto, 9 - Pq Ancheita, Mauá;5;24;ChIJEbDBLYRrzpQR9xTJ2Kcxm2U;pet_store;-23.6884907;-46.4605691
Pet Shop e Clínica Veterinária Anchieta;Rua Alfredo de Souza, 245 - Jardim Anchieta, Mauá;4.8;234;ChIJh8nNzsJrzpQRcItIPfio_nU;veterinary_care;-23.6878436;-46.4598478
Amor de Patas;Rua Carlos Mario Rimaza, 483 - Vila Assis Brasil, Mauá;5;21;ChIJ05ebwY5rzpQRHEhW1p9YlR4;pet_store;-23.6837501;-46.4632742
Gretha Comércio de Rações;Avenida Assis Brasil, 49 - Vila Assis Brasil, Mauá;5;3;ChIJb8p5m31rzpQRKu_yJ5VxWOA;pet_store;-23.68173969999999;-46.4667211
Bethoven Rações;Rua Lasar Segall, 141 - Vila Assis Brasil, Mauá;4.8;269;ChIJ1_-6ld5rzpQRwpdi1BKQpjo;pet_store;-23.6823632;-46.4619936
Lobo Estética animal;Avenida Dom José Gaspar, 1564 - Matriz, Mauá;4.5;4;ChIJSW-s0ahrzpQRKIwebnWuWs8;pet_store;-23.6827089;-46.4607636
Clínica médica veterinária Dr. Coelho;R. Clarisse de Jesus Lázaro Bedeschi, 142 - Parque Sao Vicente, Mauá;5;1;ChIJiW2Bh5hrzpQRJzbObjsrlAU;veterinary_care;-23.6855988;-46.4657404
Centro Medico Veterinário Clinica Animal;Rua Luís Ântico, 369 - Jardim Anchieta, Mauá;N/A;N/A;ChIJ-Sk8awBrzpQR5uJMh-56yjQ;veterinary_care;-23.6856684;-46.4628719
merceria patricia;Avenida Assis Brasil, 85 - Vila Assis Brasil, Mauá;4.6;9;ChIJV_5zSNhrzpQRHBD-MJ2oj_0;veterinary_care;-23.6821555;-46.4668202
Clínica veterinária CãoGuru;Rua Lasar Segall, 181 - Vila Assis Brasil, Mauá;5;11;ChIJ9SfrEJprzpQR5cymPj5M4Io;veterinary_care;-23.6824507;-46.4623835
Pet Shop Woodpecker;Rua Brasil, 1571 - Parque das Américas, Mauá;4.4;523;ChIJzaDBhe1rzpQRU_luXVEez3w;pet_store;-23.690344;-46.44928099999999
Pet Shop Bichos & Rabichos;Rua Havana, 230 - Parque das Américas, Mauá;4.1;19;ChIJDQWjJfNrzpQRhuJO2vTE3ts;pet_store;-23.6914383;-46.44609440000001
Clinica veterinária Popular SOSPET;Rua Canadá, 76 - Parque das Américas, Mauá;5;30;ChIJOf9PSjprzpQRia1Fkufoduw;veterinary_care;-23.6890014;-46.4449757
Gigi Bertoni Pet Sitter;Rua Brasília, 0 - Parque das Américas, Mauá;4.3;10;ChIJg1GNjOKmsJQRzgihJiXTLsE;pet_store;-23.6856608;-46.4482914
Pet Com Carinho;Rua América do Norte, 33 - Parque das Américas, Mauá;N/A;N/A;ChIJgbSRu_FrzpQRt4zrSwEfS3k;pet_store;-23.6862603;-46.4473135
T.W.N. Pet Banho e Tosa;Rua Otawa, 36 - Parque das Américas, Mauá;5;3;ChIJ8Vv9kvNrzpQRt-B_pHSZHjQ;pet_store;-23.6884214;-46.4443817
Pet Shop Mauá;Rua Guatemala, 660A - Parque das Américas, Mauá;4.2;42;ChIJY8OMIItrzpQRiJmNdp-g6Uw;pet_store;-23.6916239;-46.44178
Gatil Fluffy Cats;Rua Brasília, 555 - Parque das Américas, Mauá;5;1;ChIJC4jp8SVczpQRlDX4hpUVEEE;pet_store;-23.6838881;-46.4487133
Casa de rações Cardeal;Porque das Américas, N° 172 A - Rua Estados Unidos - Parque das Américas, Mauá;5;35;ChIJg9M4GFBrzpQR3r1HoVoFWqo;pet_store;-23.6893771;-46.442666
Carinho das Rações Lila & Lili;Rua José Francisco de Carvalho, 40 - Parque das Américas, Mauá;N/A;N/A;ChIJv-xIJQBrzpQRTdE6SuElFKQ;pet_store;-23.6909706;-46.441448
Petland Parque das Américas;Rua Bolívia, 68 - Parque das Américas, Mauá;4.6;22;ChIJb0LeMGRrzpQRSQ7mQPphJ9Y;pet_store;-23.6820067;-46.4514274
PetZoom - Mauá;Rua Bolívia, 68 - Parque das Américas, Mauá;4.9;75;ChIJPRgXVeRrzpQRcriN55yavfA;pet_store;-23.6820067;-46.4514274
Nannda Pet's;Rua Odilla Pedroso Póvoa, nº 118 - Vila Assis Brasil, Mauá;5;2;ChIJA8mMvhBrzpQRhfzg5MfYam0;pet_store;-23.6804126;-46.46016729999999
Ka Cordibeli PetShop;Rua Doutor Vicente de Carvalho Bruno, 764 - Jardim Flórida, Mauá;5;2;ChIJmSUCRcRrzpQRerE9fgxMN6k;pet_store;-23.6842431;-46.44408429999999
Centro Veterinário Mundo dos Pets;Rua Brasil, 1669c - Parque das Américas, Mauá;5;2;ChIJ8RkY7ClrzpQRHYUYZY77ZV4;veterinary_care;-23.6911456;-46.4488877
Clinica Veterinária Miu patas;Rua Brasil, 1669 - Parque das Américas, Mauá;5;4;ChIJ0bntWThrzpQRdenXZu6Wv-Y;veterinary_care;-23.6912211;-46.448787
Elisandra Zibordi;Rua Benedito Rodrigues Alves, 49 - Vila Vitoria, Mauá;5;3;ChIJ-R6RKOZrzpQRrRPmve9qMy4;veterinary_care;-23.6856951;-46.4555623
House Dog & Cat;Rua Benedito Rodrigues Alves, 49 - Vila Nossa Senhora das Vitorias, Mauá;4.8;137;ChIJ-R6RKOZrzpQRzBHR3aRIZyw;veterinary_care;-23.6856861;-46.4555596
Pet Shop Carinho;Avenida Itapark, 2742 - Jardim Itapark Velho, Mauá;4.5;35;ChIJg0KUaP9rzpQRiw2GTpWd-i8;pet_store;-23.6837119;-46.4382071
Casa de Rações;Whatsapp: (11) 98564 - 4629__Al - Rua Frederico Maziero, 78 - Alianca, Ribeirão Pires;5;6;ChIJS2iwsnRszpQRAjYrSpgrx5w;pet_store;-23.6882591;-46.4350909
Casa de Ração Laine;Rua Doutor Vicente de Carvalho Bruno, 642 - Jardim Flórida, Mauá;5;2;ChIJmzZ9Aa1rzpQRnJ4z273gRk4;pet_store;-23.68324320000001;-46.44400840000001
Casa de Ração São Francisco;rua alonso de, Rua Alonso Vasconcelos Pacheco, 2335 - Jd.Falchi, Mauá;4.4;33;ChIJeVNapvdrzpQRbBuG__OwTtI;pet_store;-23.6826659;-46.4415119
Papa Léguas Agropet;Avenida Itapark, 2826 - Jardim Itapark, Mauá;4.8;25;ChIJ4WzIp0ZtzpQRpLolmXR0_OQ;pet_store;-23.68340779999999;-46.43757819999999
Dog Show;Rua Doutor Vicente de Carvalho Bruno, 293 - Jardim Flórida, Mauá;N/A;N/A;ChIJadXPHfprzpQRR4vCYWnPGCs;pet_store;-23.681072;-46.4442184
Pet Shop Latmia;Rua Jaspe, 122 - Jardim Itapark Velho, Mauá;5;4;ChIJ-VF1f53slyIRCHJbmd20fPE;pet_store;-23.6830812;-46.4321727
Mauá Saúde Animal;Avenida Itapark, 2916 - Jardim Itapark, Mauá;4.5;76;ChIJD5PVDW5tzpQRUihfjEwEeHc;veterinary_care;-23.6827919;-46.4368339
Titii pets;Rua Zina Batani Bernardi, Avenida Itapark, 717, Mauá;N/A;N/A;ChIJ7UGBgQxtzpQRNvMpgy8JYRw;pet_store;-23.68115109999999;-46.4332529
Pet tosa Mauá - estética canina /banho e tosa •spa;Rua Luiz Benedetti, 182 - Jardim Esperanca, Mauá;5;11;ChIJQ8amWvVtzpQRu5Y-vfkVpj4;pet_store;-23.683363;-46.414608
Pequenos de Patas Pet Shop;Rua Adélia Renzeti, 1170 - Pilar Velho, Mauá;5;83;ChIJOV9o0sJtzpQRpHvOhMyz8mM;pet_store;-23.6832029;-46.4119632
Mundo Pet Shop;Avenida José Moreira, 499 - Jardim Quarto Centenario, Mauá;4.7;12;ChIJq04fDj9szpQRx3YMZ1meGWo;pet_store;-23.6804151;-46.4171
Pet Shop Amor por Patas;Rua Alfredo Figlia, 98A - Jardim Itapeva, Mauá;5;9;ChIJ62erHrhtzpQRbViEIDKX3ro;pet_store;-23.6808015;-46.411505
Peti & Gatô - Estética Animal;Rua Professor Antônio Nunes, 54 - 3 - Santa Luzia, Ribeirão Pires;5;13;ChIJ-7MhFQBtzpQRVU-Vo_QciKg;pet_store;-23.6912778;-46.39301040000001
Pet Céu De Patas Banho E Tosa;Rua Colorado, 538 - Santa Luzia, Ribeirão Pires;5;17;ChIJHw4_UQptzpQRazvQpoKAl_g;pet_store;-23.6915666;-46.3844815
Casa de Rações Santana;Rua Ernesto Maziero, 159 - Santa Luzia, Ribeirão Pires;3.7;3;ChIJAQBUpwptzpQRdSB53j5X3BM;pet_store;-23.6888973;-46.3825479
Equipe Pet's;Fiore, Avenida Éttore Turelli, 362, Ribeirão Pires;5;1;ChIJF09FzZBtzpQRKfO6-dReTH8;pet_store;-23.687263;-46.3806458
Abrantes Magnus;Rodovia Índio Tibiriçá, 2258 - Jardim dos Eucaliptos, Ribeirão Pires;4.6;193;ChIJsdup1IFtzpQREr39sNIVkcU;pet_store;-23.6821925;-46.3648503
DOCAMPO;Avenida Vereador Aroldo Alves Neves - Ouro Fino Paulista, Ribeirão Pires;4.8;17;ChIJz6vAEbNzzpQRQ5gEDly5XGY;pet_store;-23.6816872;-46.3595693
Casa de Ração ABRANTES;Rodovia Índio Tibiriçá, 2258 - Represa, Ribeirão Pires;5;1;ChIJJ9tQsIlzzpQRA-cRpjpj1oE;pet_store;-23.6808749;-46.358607
Casa de ração 3 irmãos;Estrada do Koyama, 7625 - Clube dos Oficiais, Suzano;5;1;ChIJ9bctIABzzpQRi1HlE9wN0Rw;pet_store;-23.68455059999999;-46.3037826
Pit Stop Pet;Rua Copacabana, 442 - Jardim Copacabana, São Bernardo do Campo;4.7;90;ChIJv3zAsQdDzpQR-_l5kf6HWhA;pet_store;-23.67360539999999;-46.5626185
Pet da Andrea;Rua Luiz Ferreira da Silva, 494 - Parque Sao Diogo, São Bernardo do Campo;4.2;5;ChIJ2dDUETRczpQR9Vk_qpesXuY;pet_store;-23.6810447;-46.56023839999999
Avicultura Jordanópolis;Rua Sérgio Milliet, 366 - Chácara Sergipe, São Bernardo do Campo;4.6;114;ChIJpTCP3Z9DzpQRXuebSzIxujA;pet_store;-23.6807357;-46.5753569
A Villa dos Pets;Rua Olegário Herculano, 7 - Vila Dayse, São Bernardo do Campo;N/A;N/A;ChIJjz-FstBDzpQRHIlTOoNR6VE;pet_store;-23.6827195;-46.55623420000001
PetBul;Avenida Senador Vergueiro, 1345 - Vila Dayse, São Bernardo do Campo;N/A;N/A;ChIJq614prJDzpQR7ta1rUvSUi0;pet_store;-23.6830322;-46.5555184
Pet Shop Aunelli - São Bernardo do Campo - Senador Vergueiro;Avenida Senador Vergueiro, 1230 - Rudge Ramos, São Bernardo do Campo;N/A;N/A;ChIJoyX-0ABDzpQR172MAo5cs7I;pet_store;-23.6844629;-46.555065
Cãoveniencia Pet shop / Banho e Tosa / Veterinária;Avenida Winston Churchill, 713 - Rudge Ramos, São Bernardo do Campo;4.6;243;ChIJ1_k4rMdDzpQRJaw3DY8rQQQ;pet_store;-23.670033;-46.56075099999999
LM Bichinho;Avenida Caminho do Mar, 2094 - Rudge Ramos, São Bernardo do Campo;4.7;274;ChIJFXFFdjVDzpQRe2NSDvQyrkM;pet_store;-23.6685376;-46.5677031
JC Tavares Agropecuária LTDA - Loja de Ração e Produtos Veterinários;Avenida Bom Pastor, 787 - Jardim Bom Pastor, Santo André;5;12;ChIJPy3H76BDzpQRhjsEgpG8HUU;veterinary_care;-23.6763347;-46.5526431
Avicultura Faisão Dourado;Rua José D'Angelo, 326 - Jardim Ocara, Santo André;4.5;37;ChIJB9GqEFJCzpQRqwshPmlbJ2M;pet_store;-23.68026960000001;-46.5506267
Pet shop Vila Novaconquista;Rua da Glória, 378 - Piraporinha, Diadema;5;1;ChIJUZGdtnlDzpQRLr8zWTyVvos;pet_store;-23.6807692;-46.5851194
Petz Assaí Anchieta;Rua García Lorca, 301 - Paulicéia, São Bernardo do Campo;3.9;12;ChIJa3UyN7FDzpQRMpzR7SZJCm4;pet_store;-23.66891;-46.5742948
Mercado compre mais;Rua da Glória, 411 - Piraporinha, Diadema;4.8;4;ChIJOWPls3lDzpQRfuZcbxB683Y;pet_store;-23.680922;-46.58524800000001
Banho e Tosa Pet Shop Bom Pastor;Rua Dom Silvério Pimenta - Ipiranga, Santo André;N/A;N/A;ChIJsUUFGrpbzpQRSFsbu9VTmeY;pet_store;-23.6777443;-46.5506843
Petland Rudge Ramos;Avenida Caminho do Mar, 2227 - Rudge Ramos, São Bernardo do Campo;4.5;15;ChIJA4NnZWpfzpQRaHRIy12os8U;pet_store;-23.6673521;-46.5685154
Happy Pet;Rua Professor Licínio, 436 - Vila Scarpelli, Santo André;4.9;32;ChIJAaTEFU5CzpQRYqWb57_nNiM;pet_store;-23.681307;-46.54884070000001
Aunimal Pet Shop;Avenida Presidente Arthur Bernardes, 497 - Rudge Ramos, São Bernardo do Campo;4.8;45;ChIJRWAhmJpDzpQRla6fT1LlzIE;pet_store;-23.6672058;-46.56316409999999
Pet Shop Late, mia & Cia;Rua Raio de Sol, 326 - Vila Padre Anchieta, Diadema;4.6;24;ChIJUzSrRP9DzpQR_BGAL_5ENBg;pet_store;-23.6865628;-46.5865121
BE+pet Pet Shop;Avenida Senador Vergueiro, 3170 - Anchieta, São Bernardo do Campo;4.8;110;ChIJNRSQYgRDzpQR-7HBuSV5Upg;pet_store;-23.6678895;-46.5602329
Pet Shop Anchieta;Avenida Doná Ida Cerati Magrini, 397 - Piraporinha, Diadema;4.8;23;ChIJdVvsRIJDzpQRAq7BdyXlVao;pet_store;-23.6856823;-46.5868101
Petshop vila são josé;Rua das Palmas, 44 - Piraporinha, Diadema;4.7;29;ChIJEduWcKpDzpQRzEY76wQ4PNI;pet_store;-23.673927;-46.583526
Fauna - Diagnostic Center and Veterinary Specialties;Rua Copacabana, 918 - Jardim Copacabana, São Bernardo do Campo;4.2;100;ChIJl6GVGAlDzpQR5xwPjgaT_wg;veterinary_care;-23.6736909;-46.567327
CHVet;Rua Gabriel D'Anunzio, 264 - Rudge Ramos, São Bernardo do Campo;5;2;ChIJJR-WcRJDzpQR9VLVmOxBhmE;veterinary_care;-23.6685186;-46.5707935
Golden Cão;Rua Oswald de Andrade, 205A - Vila Jordanopolis, São Bernardo do Campo;4.9;55;ChIJa_zbP3VDzpQRJljCscxlV2U;veterinary_care;-23.6788013;-46.575249
Clinpety Banho e tosa + Consulta veterinária;Rua Universal, 654 - Jardim Hollywood, São Bernardo do Campo;4.6;34;ChIJE3Bra4ZDzpQRK9zI7KCa8vo;veterinary_care;-23.675168;-46.5628884
PULO DO GATO VETERINÁRIA EXCLUSIVA DE FELINOS;Rua Luiz Ferreira da Silva, 120 - Parque Sao Diogo, São Bernardo do Campo;5;176;ChIJd3E5ArlDzpQRGjStWetLeO4;veterinary_care;-23.6810101;-46.5565581
Centro Médico Veterinário Saúde Animal;Rua Vera Cruz, 791 - Anchieta, São Bernardo do Campo;4.9;240;ChIJky1dWF1DzpQRbKGkynqb8aE;veterinary_care;-23.67417;-46.56143349999999
clinica veterinaria recanto divino dos animais;Rua Ipanema, 416 - Anchieta, São Bernardo do Campo;5;19;ChIJucxrWKBDzpQRxmmghHrILRk;veterinary_care;-23.6727121;-46.56278320000001
Pet Care Hollywood;Rua do Túnel, 232 - Jardim Copacabana, São Bernardo do Campo;N/A;N/A;ChIJV1rLrABDzpQR-wOV2W5rR3Q;veterinary_care;-23.674271;-46.55950300000001
Clínica Veterinária De Cara Com O Bicho;Avenida Senador Vergueiro, 2351 - Rudge Ramos, São Bernardo do Campo;4.8;62;ChIJN72FvFVDzpQRXgWNJEP4wgQ;veterinary_care;-23.6748209;-46.5578498
Veterinário Domiciliar - Uma VET na sua casa;Rua: Felicio Pedroso - Jardim Bom Pastor, Santo André;4.9;30;ChIJ77McwfRDzpQRADWAACXvYL4;veterinary_care;-23.6769402;-46.5519703
Minha Vet - Veterinária em Santo André;Rua José D'Angelo, 377 - Jardim Ocara, Santo André;5;71;ChIJsYE9uKpDzpQRZgzBG1AaCFI;veterinary_care;-23.6803552;-46.5500663
Estima Animal - Veterinário - Vacinas- Cirurgias;Rua Paulo di Favari, 740 - Vila Caminho do Mar, São Bernardo do Campo;4.9;521;ChIJSRhTFgVDzpQRWKuY4nlsyKk;veterinary_care;-23.667529;-46.5614658
Clinica Veterinária Clarissa Klein - Medicina Felina - Exclusiva para Gatos;Avenida Presidente Arthur Bernardes, 670 - Vila Caminho do Mar, São Bernardo do Campo;5;52;ChIJK4Hlj8FDzpQRPQ7p9234P9w;veterinary_care;-23.66745989999999;-46.5613908
Pet Anjo Rudge Ramos: Veterinário, Banho e tosa, Vacinas em São Bernardo;Avenida Caminho do Mar, 2341 - Rudge Ramos, São Bernardo do Campo;4.9;60;ChIJz5AnULZDzpQRWKyyPHruUr4;veterinary_care;-23.6665074;-46.56887529999999
Pitsy Bichos Comércio Acessórios para Animais;Rua Santa Adelaíde, 95 - Vila Scarpelli, Santo André;4.6;57;ChIJs1-efVpCzpQR5XC-Eed8K5k;pet_store;-23.676758;-46.5452456
Portal Dos Bichos Pet shop Curso de Banho e Tosa;Rua Senador Queirós, 346 - Vila Scarpelli, Santo André;4.7;115;ChIJoQvI_llCzpQRWa-DOk_cdqA;pet_store;-23.6740036;-46.54483719999999
Happy Pet;Rua Xingu, 580 - Vila Valparaíso, Santo André;4.6;141;ChIJG_KT2FdCzpQR02o7l862EPw;pet_store;-23.6702054;-46.5467902
Centro Veterinario Higienopolis;Rua Caminho do Pilar, 1271 - Vila Gilda, Santo André;4.8;125;ChIJX1xphFxCzpQR3EuSeCTMaQI;veterinary_care;-23.6727462;-46.54065079999999
Animatrix comércio pet;Rua Claúdia, 17 - Vila Scarpelli, Santo André;4.8;81;ChIJQcYVt7RDzpQRtHmlE1ss7jQ;pet_store;-23.681331;-46.5449908
PuppyCia;Rua dos Americanos, 137 - Baeta Neves, São Bernardo do Campo;5;12;ChIJxxbabppDzpQR4gKfGnq_RNs;pet_store;-23.685005;-46.5437912
Z&Gesteticapetz;Rua Senador Queirós - Santo André;5;1;ChIJJ_MfHD5DzpQRN-1VQt_4dE8;pet_store;-23.6763003;-46.5478027
Casa Pires;Rua Caminho do Pilar, 2044 - Vila Gilda, Santo André;4.8;9;ChIJaefXr1pCzpQRceIoAgL1fBM;pet_store;-23.6784359;-46.544551
Avicultura Tico-Tico;Rua Ibiacema, 122 - Vila Floresta, Santo André;4.8;25;ChIJxXwr9FZCzpQRZ1li6ADaII0;pet_store;-23.6732535;-46.5485881
Zoopet Santo André;Rua Caminho do Pilar, 1656 - Vila Gilda, Santo André;4.9;248;ChIJWQKCwP1DzpQRVsF3AEd52Ns;pet_store;-23.6752409;-46.5428763
Casa Cão;Rua Muritiba, 335 - Vila Scarpelli, Santo André;5;1;ChIJe3jj3llCzpQRdOdYRKT0aig;pet_store;-23.67294740000001;-46.5449804
World Of Bunnies - Mini Coelho e Coelho Anão;Rua Rio Preto, 700 - Vila Valparaíso, Santo André;4.5;8;ChIJb0E3yWFDzpQRibH-LuEYUoY;pet_store;-23.6700042;-46.5505904
Dog Smile - Nursery and Hotel for Dogs;Avenida Atlântica, 723 - Vila Valparaíso, Santo André;4.5;58;ChIJnYtUY6VDzpQRnV7FifUSxho;veterinary_care;-23.6679378;-46.54863719999999
Eddie Pet Dog;Avenida João XXIII, 72 - Vila Boa Vista, Santo André;5;1;ChIJD7aSUwBDzpQRw41ekE3WKZc;veterinary_care;-23.67470100000001;-46.5409133
Fisiolate Reabilitação Veterinária;Santo André;N/A;N/A;ChIJ3yxAlOdDzpQRWKz8YG2Qn-Y;veterinary_care;-23.6788863;-46.53670599999999
Gaona Cats;Avenida Atlântica, 717 - Vila Valparaíso, Santo André;5;2;ChIJp_XrhKdDzpQRXS_gS562Hyw;veterinary_care;-23.66810479999999;-46.5484578
Zooflora Pet;Avenida Higienópolis, 59 - Vila Gilda, Santo André;4.8;262;ChIJm7yp3l5CzpQRoF0HSHkrDMo;pet_store;-23.6702553;-46.53936489999999
New Mr. Fish Aquarismo e Serviços Ltda. - ME / O Canto da Sereia Lounge;Praça Almeida Júnior, 65 - Vila Assunção, Santo André;4.7;120;ChIJawigxnFCzpQRQW_XZ4K1ph8;pet_store;-23.675296;-46.52498689999999
Pet Shop and Veterinary - Mutt;Rua José Bonifácio, 319 - Vila Assunção, Santo André;4.7;174;ChIJOxejsmVCzpQRJaQapj9vzCw;veterinary_care;-23.6711539;-46.528889
Pet Shop Belas Patas Pet Boutique;Rua Gonçalo Fernandes, 265 - Vila Floresta, Santo André;4.7;23;ChIJfXJY4vVCzpQRK05ASGJ3fM0;veterinary_care;-23.667212;-46.540367
PORTAL DOS FILHOTES;Avenida Pereira Barreto, 42 - Vila Gilda, Santo André;3.2;13;ChIJS_C5V2BCzpQRJ65Ekj8esMk;pet_store;-23.66786849999999;-46.5336041
Pet Shop Vitoria & Bia;Rua Evaristo de Morais, 498 - Jardim Stella, Santo André;4.4;27;ChIJf92xrEVCzpQREUVvxSLWU6k;pet_store;-23.6832818;-46.53725980000001
Ponto Altto Croche;on line - Jardim Stella, Santo André;N/A;N/A;ChIJ9RuxkMdDzpQRTq0HCtnLA2I;pet_store;-23.6784944;-46.537174
SummerPet;Rua Plutarco - Santo André;N/A;N/A;ChIJw4fmzj1DzpQRpzqhJk_pNkw;pet_store;-23.6784996;-46.5370449
PET CASA JARDIM;Brazil;N/A;N/A;ChIJ9985rkJCzpQR4hEnaJS8YrE;pet_store;-23.6763648;-46.53606039999999
